---Measurement Setup-----------------------------------------------------------------
Device Type: Bode100
Serial Number: JE879C
Date: 13-10-2016
Time: 10:48
Start Frequency (Hz): 10
Stop Frequency (Hz): 50000
Number of Points: 401
Sweep Mode: Logarithmic
Reference Resistance (Ohm): 50
Source Level (dBm): 10
Receiver Bandwidth (Hz): 100
Reference Signal: CH1
Attenuator CH1 (dB): 10
Attenuator CH2 (dB): 0
Input Impedance CH1 (Ohm): 1M
Input Impedance CH2 (Ohm): 1M
Probe CH1: 1:1
Probe CH2: 1:1
-------------------------------------------------------------------------------------
Frequency (Hz),TR2: Gain (Real),TR2: Gain (Imag),TR2: Gain (Degree)
57.3177126494483,1.0003779331613,-0.00528703793317904,-0.30280769827498
58.5512641180522,1.00046680954234,-0.00537844911772856,-0.308015681457824
59.811363213129,1.00060349099003,-0.0055017487746576,-0.315033688069502
61.0985812740099,1.00080313540216,-0.0056601762991816,-0.324040507153638
62.4135019359896,1.0009891765954,-0.0058308206157775,-0.333747498638016
63.7567213949502,1.00111091125718,-0.0061017049756401,-0.349209673047654
65.1288486776824,1.00123473639243,-0.00619718136313552,-0.354629928290578
66.5305059180226,1.00150613419218,-0.00638443946552812,-0.365246370790087
67.9623286389338,1.00165880289346,-0.00641796773092464,-0.367108471403669
69.4249660406569,1.00187121442783,-0.00670666349563101,-0.383540087518137
70.9190812950634,1.00215591660883,-0.00680813981367086,-0.389232524063979
72.4453518463431,1.00231330656146,-0.0069496966278657,-0.397262913904953
74.0044697181629,1.00253557723991,-0.00707817338938868,-0.40451703934385
75.5971418274357,1.002782153683,-0.007253950467274,-0.414460404693079
77.224090304843,1.0029764300556,-0.00746359921173817,-0.426355823371459
78.8860528222545,1.00335692927327,-0.00768875246205189,-0.43905058135675
80.5837829271942,1.0035787578649,-0.00798274086936336,-0.455736743510106
82.3180503845063,1.00380393144924,-0.00795347741612135,-0.453964303477922
84.0896415253714,1.00412726661164,-0.00830710137068535,-0.473994687959985
85.899359603837,1.00441771804109,-0.00844321052384636,-0.481621267571174
87.7480251610183,1.00484497751337,-0.00871984391139023,-0.497188845008695
89.6364763971391,1.0050940197816,-0.00886533236082989,-0.505358649267635
91.5655695515784,1.00543307822608,-0.00917035977058667,-0.522569183128707
93.5361792910965,1.00575045355815,-0.0092655684570028,-0.52782770059667
95.5491991064161,1.00620521201505,-0.00961572449351466,-0.547526143958919
97.6055417173382,1.00664116730612,-0.00989376271806626,-0.563112868442052
99.706139486577,1.0071073466224,-0.0099854177939556,-0.568066106923012
101.851944842501,1.00748519307504,-0.0104023029124357,-0.591558943203802
104.043930710971,1.00786079935345,-0.010587948179732,-0.601891083843069
106.283090956475,1.00838068310467,-0.0107961083203651,-0.613407038628577
108.57044083275,1.00900297311442,-0.0111290450625739,-0.631932187769413
110.907017443114,1.009473235738,-0.0112865595436467,-0.640576946536467
113.293880210687,1.00983580251446,-0.0117067698052715,-0.664185657347589
115.732111358752,1.01060370805419,-0.0119082279762752,-0.675101054918643
118.222816401438,1.0111538778655,-0.0123627439202151,-0.700484638032827
120.767124644972,1.0116745169849,-0.0125655750048803,-0.711609696280349
123.366189699713,1.01235451156048,-0.0129867754913993,-0.734966460625859
126.021190003212,1.0130233212413,-0.0133397007539722,-0.754439077837099
128.733329354522,1.01376427398219,-0.0134611042065047,-0.760747991324896
131.503837460014,1.01461485189525,-0.0138829491602683,-0.783927769984456
134.333970490932,1.01526601697664,-0.0142633177236232,-0.804886733783903
137.225011652953,1.01608370503907,-0.0147849744992041,-0.833648700167674
140.178271768007,1.01696534572794,-0.0150219487233775,-0.846274334370106
143.195089868605,1.01794323424153,-0.0153095736474453,-0.861647092644741
146.27683380498,1.01855075449337,-0.0158269388286716,-0.890229397220298
149.424900865269,1.01975511214327,-0.0161054762896639,-0.904824202498953
152.640718409065,1.0206961241814,-0.0165002105365377,-0.926142524512183
155.925744514587,1.02187967262154,-0.0170588326107984,-0.956382988057937
159.281468639789,1.0229415404971,-0.0176564523176903,-0.988853920751572
162.709412297689,1.02387322708503,-0.0179948355176939,-1.00688440972415
166.211129746238,1.02500567731222,-0.0184617134956729,-1.03186150834369
169.788208693033,1.0263662539366,-0.0192819222037576,-1.07626572396034
173.442271015196,1.02774695324962,-0.0198320451929744,-1.1054778416894
177.174973494747,1.02895948094426,-0.0201532753838378,-1.12205584903483
180.988008569803,1.03045761873157,-0.0208078356949794,-1.15680562134196
184.883105101941,1.03193961330717,-0.0214558423609779,-1.19110856683124
188.862029160083,1.03336600012196,-0.0219228174869965,-1.21534531215194
192.926584821241,1.03512846712899,-0.0227040229694531,-1.25649732592596
197.078614988503,1.0368452333418,-0.0233492561766124,-1.29005536362879
201.320002226621,1.03874964509663,-0.0240110810976276,-1.32417726061794
205.652669615581,1.04065299703743,-0.0249428295654726,-1.37302760085623
210.078581622539,1.0425637569506,-0.0254169353886703,-1.39655220686948
214.599744992537,1.04432154805332,-0.02636950837721,-1.44643243684016
219.218209658365,1.04697037840421,-0.0273117384834284,-1.49430448311512
223.936069670027,1.04888281592329,-0.0278669100550007,-1.52188670902076
228.755464144198,1.05104375123872,-0.0287939031034283,-1.56925587707273
233.678578234114,1.05352982338832,-0.0294670757023418,-1.60213690365343
238.707644120342,1.05622365953804,-0.0308459364656577,-1.67278944800874
243.844942022868,1.05865442883654,-0.0318177606171317,-1.7215011185801
249.092801234969,1.06188405342675,-0.0330068309274048,-1.7803670711044
254.45360117933,1.06438195830621,-0.0339768743919804,-1.82835743904816
259.929772486898,1.06783726976984,-0.0352474552064212,-1.89054784036754
265.523798098947,1.07073720381827,-0.0363792871243872,-1.94592857858548
271.238214392867,1.07465439140913,-0.0376977582279237,-2.00905254946479
277.075612332177,1.0779762428449,-0.0389802226030907,-2.07094503457532
283.038638641287,1.08174180502762,-0.0405240058342379,-2.14540036495806
289.12999700555,1.08551444790001,-0.0423176511227459,-2.23248585861507
295.352449297129,1.09011292120453,-0.0437549441652825,-2.29850375219709
301.708816827258,1.09427842095564,-0.0455084260442414,-2.38142234875578
308.201981625446,1.09836436598953,-0.0467971566594899,-2.43968120606318
314.83488774621,1.10355209799314,-0.0489351917090606,-2.53902321765212
321.610542603937,1.10844540601148,-0.0507592077403267,-2.62192256589582
328.532018336472,1.11375974535012,-0.0527699872787045,-2.71264800100046
335.602453198047,1.11926004322091,-0.0556378400216699,-2.8458011963181
342.825052982191,1.12511334798499,-0.0575596674902152,-2.92864125677696
350.203092475267,1.13086862439482,-0.0595732100381381,-3.01550620214261
357.739916941284,1.13736648119181,-0.0628202776121741,-3.16141134756904
365.438943638669,1.14423546922493,-0.0657771255524992,-3.29006449239675
373.30366336968,1.15133733908863,-0.0682502244845596,-3.39247139934485
381.337642063164,1.15852206434699,-0.0713407788377934,-3.5237746143795
389.544522391377,1.1662596135833,-0.0751907996021684,-3.68885385434784
397.928025421607,1.17537399895717,-0.0784871243170138,-3.8203284028079
406.49195230333,1.18338871194841,-0.082733725910455,-3.99918699087363
415.240185991687,1.19367985926856,-0.0866988055425168,-4.15418599093916
424.176693008045,1.20301985116076,-0.0915515101819493,-4.35190146130491
433.305525238455,1.21328749608061,-0.0964029281798771,-4.54294720898209
442.630821770804,1.22495144764501,-0.101223400312565,-4.72388230039795
452.156810771518,1.23640832101061,-0.107543547841628,-4.97111042538899
461.887811402644,1.24743947372377,-0.11327142700824,-5.18840833461411
471.828235780194,1.26213886970512,-0.120271842337777,-5.44339749997167
481.982590974636,1.27498629345004,-0.126627907740917,-5.67184914579237
492.355481054436,1.28910050567262,-0.134933913566302,-5.9755563517544
502.951609173581,1.30428726118881,-0.143475876253253,-6.2774841494928
513.775779704027,1.3221993283868,-0.152656403262945,-6.58600476704322
524.832900414045,1.33863001146185,-0.162769201224559,-6.93278192233396
536.127984693435,1.35670931614838,-0.17502408006386,-7.35091771258168
547.666153826648,1.37828626211523,-0.186771961580695,-7.71715958506358
559.452639314812,1.39874439548969,-0.200439953677771,-8.15496243512977
571.492785247743,1.42009487650538,-0.215144275438105,-8.61479566724999
583.792050726992,1.44508008670554,-0.232206933783337,-9.12870465729973
596.356012341055,1.46967444693969,-0.250224021457337,-9.66241898372968
609.19036669384,1.49667609676155,-0.271307837335784,-10.2746388164907
622.300932987552,1.52646340202016,-0.294163287492887,-10.9077004979529
635.693655661173,1.55659874142601,-0.318717439518565,-11.5715152021854
649.374607085716,1.58702379974886,-0.34994367478918,-12.4349106300683
663.349990317489,1.62485570975348,-0.381978211127445,-13.2291331733461
677.626141910611,1.66046051318685,-0.419602418800067,-14.181880669841
692.20953479006,1.70044202391771,-0.462169285670431,-15.2053157683096
707.106781186547,1.74251467949381,-0.511318035517947,-16.3536330711227
722.324635634563,1.78509203037986,-0.565186646236928,-17.5685604644063
737.86999803493,1.82850443583672,-0.633027545095852,-19.095834107386
753.749916783284,1.8783204138604,-0.705542289294122,-20.5873851647643
769.97159196587,1.92479972557804,-0.791304990520485,-22.3480685400989
786.542378624118,1.97187796662548,-0.890146581477295,-24.2954029131498
803.469790089487,2.01165144060373,-1.00630965068941,-26.5760767454559
820.761501390066,2.05261942411267,-1.14212614477321,-29.0926008001084
838.425352730494,2.07732993800386,-1.2978405542733,-31.9956505559436
856.469353046781,2.083767438267,-1.47781648520603,-35.3444235449017
874.901683637616,2.07763106016138,-1.68357043514878,-39.0189485536042
893.730701873842,2.03542237765917,-1.91366630312884,-43.2340482627165
912.964944987755,1.93053902287907,-2.16790005169688,-48.3145815355311
932.613133943955,1.76785047201768,-2.42632550210562,-53.9224607729581
952.684177393504,1.59263386658493,-2.65537553993795,-59.0456282437376
973.187175713182,1.31370921042861,-2.87488865674732,-65.4414937356328
994.131425131674,0.9151312105155,-2.95988253939775,-72.8195302793696
1015.52642194455,0.571251506725063,-3.04195041754974,-79.3642279157415
1037.38186681998,0.160997436710769,-2.96406957365479,-86.8909575562375
1059.70766919708,-0.19610521496878,-2.88184940339778,-93.8928842328656
1082.51395177894,-0.504632477092821,-2.67232318553676,-100.693619074708
1105.81105512233,-0.712141074360827,-2.39842889227965,-106.537197813815
1129.60954232623,-0.860089365247497,-2.15197697258412,-111.785308357845
1153.92020382118,-0.946046051807622,-1.90668312259347,-116.389398988321
1178.75406226178,-1.00723846098194,-1.6835027941983,-120.892051491731
1204.12237752444,-1.02170188361162,-1.48334421810638,-124.558399629335
1230.03665181271,-1.0070860291576,-1.31046274546336,-127.542151608832
1256.50863487247,-0.98213089430529,-1.15594031158472,-130.352495459429
1283.55032931935,-0.936982501662999,-1.02478535417488,-132.437322808345
1311.17399608083,-0.906308374319442,-0.906311063286399,-134.999915003417
1339.39215995546,-0.852806542762012,-0.804899963743962,-136.655347929778
1368.21761529165,-0.808501877165106,-0.72157515128339,-138.251592165002
1397.66343178882,-0.757798303994567,-0.649824726386054,-139.38635874582
1427.74296042321,-0.71868664618202,-0.584039275909851,-140.901033173311
1458.46983950142,-0.672232095526608,-0.533334576384248,-141.572267374343
1489.85800084405,-0.635317499431704,-0.485352669010157,-142.621875196316
1521.92167610256,-0.596415225674057,-0.442076846163497,-143.453296897379
1554.67540321198,-0.561709830478,-0.406679777716035,-144.095337083303
1588.13403298256,-0.523305190886894,-0.373535426923171,-144.480740826436
1622.31273583323,-0.49456663287117,-0.347031591271027,-144.943112383125
1657.22700866999,-0.462075010948727,-0.318720578351938,-145.403664876204
1692.89268191236,-0.433437159304785,-0.299358042685937,-145.368684109134
1729.32592667098,-0.408503763423562,-0.279764756946678,-145.594615478188
1766.54326207978,-0.384157392465548,-0.260529279676189,-145.855519525918
1804.56156278585,-0.360969458508035,-0.245757983971162,-145.751884068311
1843.39806660056,-0.340060534053844,-0.230711640897148,-145.84534971984
1883.07038231532,-0.32080672057333,-0.218205748748396,-145.777315355023
1923.59649768556,-0.302950934114988,-0.207796558964618,-145.553450543609
1964.99478758651,-0.283417917063532,-0.19783528807515,-145.083656687164
2007.28402234455,-0.265554333616106,-0.185869283594166,-145.010694972477
2050.4833762478,-0.251620850417252,-0.177657202410836,-144.775950763021
2094.61243623992,-0.237184584393215,-0.170791136533534,-144.243211675209
2139.69121080097,-0.224420683245909,-0.164041409193046,-143.834878579103
2185.74013901946,-0.211750629060694,-0.156834586757572,-143.474242649534
2232.78009985956,-0.1991686366117,-0.151466301707687,-142.747274863485
2280.83242162781,-0.189221881507408,-0.146215753466917,-142.305978505704
2329.91889164355,-0.178075793528011,-0.140967759434542,-141.634277039349
2380.0617661175,-0.168278143870246,-0.135017834575018,-141.258212939058
2431.28378024284,-0.15919370349486,-0.131399838285123,-140.463444473808
2483.6081585036,-0.150921103434426,-0.126677059029095,-139.991264310618
2537.05862520481,-0.142731161101517,-0.12348239344213,-139.135616504849
2591.65941522929,-0.135374077714202,-0.11990238505331,-138.468316894506
2647.43528502593,-0.128461874806811,-0.116576967106863,-137.776791734901
2704.41152383453,-0.122014534884066,-0.113248819723383,-137.133805612525
2762.61396515207,-0.115416474365405,-0.110347911666123,-136.286112832628
2822.0689984459,-0.109628238439038,-0.10722306631091,-135.635461066947
2882.80358111889,-0.103932268864017,-0.104732885208555,-134.780165918659
2944.84525073217,-0.09929833505743,-0.102100723063144,-134.202803402726
3008.22213749087,-0.0939730847946202,-0.0996030770293818,-133.334072320664
3072.96297699861,-0.0896844991315892,-0.0971100827464709,-132.723538350015
3139.09712328643,-0.0851085933026681,-0.0949370331715214,-131.875404448761
3206.65456212219,-0.0816025594547304,-0.0928413575132572,-131.313732360209
3275.6659246063,-0.0776255550287376,-0.0902419668578571,-130.70190420492
3346.16250106019,-0.0741071986298488,-0.0885359658405275,-129.930319623957
3418.17625521355,-0.0709197766636313,-0.086477686383911,-129.354951065235
3491.73983869696,-0.0676167501149759,-0.0844679847909947,-128.677325254991
3566.88660584641,-0.0647700998780995,-0.0824684915752357,-128.145810301858
3643.65062882645,-0.0617787197842763,-0.0806720320556901,-127.444927114728
3722.06671307875,-0.0593043487022431,-0.0788729300683187,-126.939409541385
3802.17041310322,-0.056644052866518,-0.0770879511629269,-126.308361978735
3883.99804857867,-0.0543407514998911,-0.0752263610982662,-125.842959378348
3967.58672083049,-0.0521354914904055,-0.073825883708862,-125.229558391936
4052.97432965269,-0.0497323743973791,-0.0719001572548074,-124.671089931415
4140.19959049193,-0.0478425623476353,-0.0701586943126172,-124.290828840504
4229.30205200151,-0.0460978091493577,-0.0684697175349527,-123.950740475766
4320.32211397299,-0.0440883047022401,-0.0670158962367408,-123.340050550743
4413.3010456538,-0.0424512743224116,-0.0652768298839614,-123.037030014057
4508.28100445908,-0.0408621615843138,-0.0639712380465595,-122.568744914633
4605.30505508618,-0.0393282090075515,-0.0626202923037571,-122.130569946315
4704.41718904055,-0.037742462205477,-0.0608990897291674,-121.788735836385
4805.66234458188,-0.0361655756467277,-0.0594709297238553,-121.304700989748
4909.08642709942,-0.0348728610328339,-0.0581108751996121,-120.968349724357
5014.73632992593,-0.0337451546469155,-0.0569588005131481,-120.644556416428
5122.65995559946,-0.0323793329215225,-0.0554584195685164,-120.278468928174
5232.90623758275,-0.0312728617434405,-0.0540931646140949,-120.03347965829
5345.5251624501,-0.0300706884335744,-0.052613193112657,-119.749812149529
5460.56779255169,-0.028821338908357,-0.0514801527285914,-119.242431944378
5578.08628916563,-0.0279865157469861,-0.0502319273445225,-119.124189479537
5698.13393614838,-0.0269104965003431,-0.0487686488340159,-118.889874342079
5820.76516409403,-0.0257232435758547,-0.047879534119476,-118.246881649099
5946.03557501361,-0.024808466639992,-0.0466234554819267,-118.017563574519
6074.00196754549,-0.023815188830007,-0.0453813052070582,-117.689578036227
6204.72236270838,-0.0228952991165984,-0.0442032658769656,-117.382120211634
6338.25603020849,-0.0222024840244381,-0.0431591702517284,-117.222766605262
6474.66351531296,-0.0213865577143579,-0.0420826345719474,-116.939853544789
6614.00666630151,-0.0204463975131705,-0.0410420851567226,-116.481625438488
6756.34866250904,-0.0198241627095312,-0.0399581432389659,-116.387077280319
6901.75404297163,-0.019010851002103,-0.0389383021240392,-116.023022783996
7050.28873568904,-0.0184053770553979,-0.038025296715389,-115.828365818091
7202.02008751706,-0.0176048377788911,-0.0371433566255869,-115.359549540247
7357.0168947031,-0.0168705717325669,-0.0361485776590827,-115.018501520532
7515.349434079,-0.0163206644071496,-0.0352877695649897,-114.820636279896
7677.08949492507,-0.0156561808248101,-0.0343437743513533,-114.506659583314
7842.31041152004,-0.0149761255151053,-0.0335337936104961,-114.065443797381
8011.08709639131,-0.0144838263357552,-0.0329029535154166,-113.75901580383
8183.49607428102,-0.0138263349291064,-0.0320793205319781,-113.316264800979
8359.61551684291,-0.0132287514295516,-0.0311612608683343,-113.002463030997
8539.52527808606,-0.0127854414957272,-0.0303842609414864,-112.820948733425
8723.30693058131,-0.0122728638637421,-0.0295259101686502,-112.57090709686
8911.04380244695,-0.0117988373922162,-0.0289416982788305,-112.179545828317
9102.82101513041,-0.0113026497989339,-0.0282625595514873,-111.797260419726
9298.72552200296,-0.0109884882469991,-0.0274907579542702,-111.787366940565
9498.84614778515,-0.0104091610943348,-0.0268947189990712,-111.158114016344
9703.27362882065,-0.00996649072051367,-0.0261275420984547,-110.879619657836
9912.10065421683,-0.00962196865874528,-0.0256186679144017,-110.58538852683
10125.4219078708,-0.00917033471869138,-0.0249617587824525,-110.172087388217
10343.3341113999,-0.00883067442980466,-0.02434898133818,-109.934250267525
10565.936067996,-0.00845681151591298,-0.0238347625068842,-109.53519272029
10793.3287072236,-0.0081378167794121,-0.0231695029717031,-109.352787969165
11025.6151307826,-0.00765398784787265,-0.022692095625081,-108.639123802667
11262.9006592547,-0.00737622756120276,-0.0221725937423945,-108.400901163477
11505.2928798574,-0.00712913756485214,-0.0216453886866506,-108.229844956258
11752.9016952242,-0.0067608196784234,-0.0210551142932948,-107.801879852324
12005.839373236,-0.00651524340547068,-0.0206502542177689,-107.510708048685
12264.220597924,-0.00620155842154043,-0.0201821992745486,-107.081074051497
12528.1625214683,-0.00594791333561938,-0.0196331274576294,-106.854337970981
12797.7848173157,-0.00563375060300194,-0.0192845872167542,-106.285061990167
13073.2097344408,-0.00542577817407637,-0.0188231124766079,-106.079671486008
13354.5621527746,-0.00523009319516314,-0.0183358226388185,-105.920220391978
13641.9696398261,-0.00498328746770518,-0.0179471586985593,-105.518081319586
13935.5625085223,-0.00472350037103532,-0.0175675219399349,-105.049580165931
14235.4738762935,-0.00452014438010812,-0.0171687146559809,-104.749996987337
14541.8397254294,-0.00428961293323655,-0.0167216258248333,-104.387877808366
14854.7989647349,-0.00414883652399194,-0.0163892523647493,-104.205644848955
15174.4934925126,-0.00395070458391321,-0.0159596146262692,-103.903718603105
15501.0682609004,-0.00372643461893611,-0.0156109494357382,-103.425635335823
15834.6713415939,-0.00358267704993176,-0.0152918808260152,-103.185789105488
16175.4539929839,-0.00340229149902961,-0.0149109933645882,-102.853324611007
16523.5707287373,-0.00324415696445852,-0.0146087703340423,-102.520448850237
16879.1793878559,-0.00308724200235765,-0.0142511004482677,-102.223216293063
17242.4412062411,-0.00291935240094269,-0.0139443300845689,-101.824526007433
17613.5208898,-0.00279494790154703,-0.013606357637714,-101.6079348562
17992.5866891242,-0.00266110002421122,-0.0133076050824379,-101.308189599346
18379.8104757762,-0.00253143976504188,-0.0130527772008862,-100.97562160636
18775.3678202173,-0.00239695885540158,-0.0127568109688741,-100.641594389393
19179.4380714127,-0.0022920404782647,-0.0124591430608284,-100.423843143669
19592.2044381497,-0.00215413808701727,-0.0121812644204579,-100.028519995798
20013.8540721063,-0.00204652654373352,-0.0119351739613628,-99.7298950128605
20444.578152707,-0.00194979761371615,-0.0116522662533333,-99.4994115574464
20884.5719738056,-0.00181969647343676,-0.0113755619953658,-99.0883446898493
21334.0350322324,-0.00172229794374574,-0.0111517240435679,-98.7795263468934
21793.1711182484,-0.00163156769684017,-0.0108817427365437,-98.5271933327028
22262.188407945,-0.00152048441700716,-0.0106824341018266,-98.1007827995385
22741.2995576329,-0.00146147544029279,-0.0104219434081153,-97.9825687452026
23230.7218002623,-0.00138207426788759,-0.0101840721895115,-97.7283618043746
23730.677043918,-0.00129298222933755,-0.0099806370356181,-97.3815035641003
24241.3919724345,-0.00119941737615671,-0.0097254365982269,-97.0306649380506
24763.098148176,-0.00113631413290487,-0.00951407318301425,-96.8108634720962
25296.0321170294,-0.00106816781741107,-0.00934111896363361,-96.5235033133552
25840.4355156551,-0.00101280246462642,-0.00911944355382595,-96.3372807670889
26396.5551810481,-0.0009342733854348,-0.00892435077376207,-95.976417073756
26964.6432624551,-0.000858281312856933,-0.00870023477386213,-95.6340200379681
27544.9573357018,-0.000785873563281762,-0.00854403718924017,-95.2552322440362
28137.7605199791,-0.00075337433361319,-0.0083511907632692,-95.1547910642129
28743.3215971444,-0.000692134228810371,-0.00817463743094017,-94.8396046641915
